@RELATION BD_IMDB-BINARY_1
@ATTRIBUTE class {c1,c2}
@ATTRIBUTE p_0_x_1 NUMERIC
@ATTRIBUTE p_0_x_2 NUMERIC
@ATTRIBUTE p_0_x_3 NUMERIC
@ATTRIBUTE p_0_x_4 NUMERIC
@ATTRIBUTE p_0_x_5 NUMERIC
@ATTRIBUTE p_0_x_6 NUMERIC
@ATTRIBUTE p_0_x_7 NUMERIC
@ATTRIBUTE p_0_x_8 NUMERIC
@ATTRIBUTE p_0_x_9 NUMERIC
@ATTRIBUTE p_0_x_10 NUMERIC
@ATTRIBUTE p_0_x_11 NUMERIC
@ATTRIBUTE p_0_x_12 NUMERIC
@ATTRIBUTE p_0_x_13 NUMERIC
@ATTRIBUTE p_0_x_14 NUMERIC
@ATTRIBUTE p_0_x_15 NUMERIC
@ATTRIBUTE p_0_x_16 NUMERIC
@ATTRIBUTE p_0_x_17 NUMERIC
@ATTRIBUTE p_0_x_18 NUMERIC
@ATTRIBUTE p_0_x_19 NUMERIC
@ATTRIBUTE p_0_x_20 NUMERIC
@ATTRIBUTE p_0_x_21 NUMERIC
@ATTRIBUTE p_0_x_22 NUMERIC
@ATTRIBUTE p_0_x_23 NUMERIC
@ATTRIBUTE p_0_x_24 NUMERIC
@ATTRIBUTE p_0_x_25 NUMERIC
@ATTRIBUTE p_0_x_26 NUMERIC
@ATTRIBUTE p_0_x_27 NUMERIC
@ATTRIBUTE p_0_x_28 NUMERIC
@ATTRIBUTE p_0_x_29 NUMERIC
@ATTRIBUTE p_0_x_30 NUMERIC
@ATTRIBUTE p_0_x_31 NUMERIC
@ATTRIBUTE p_0_x_32 NUMERIC
@ATTRIBUTE p_0_x_33 NUMERIC
@ATTRIBUTE p_0_x_34 NUMERIC
@ATTRIBUTE p_0_x_35 NUMERIC
@ATTRIBUTE p_0_x_36 NUMERIC
@ATTRIBUTE p_0_x_37 NUMERIC
@ATTRIBUTE p_0_x_38 NUMERIC
@ATTRIBUTE p_0_x_39 NUMERIC
@ATTRIBUTE p_0_x_40 NUMERIC
@ATTRIBUTE p_0_x_41 NUMERIC
@ATTRIBUTE p_0_x_42 NUMERIC
@ATTRIBUTE p_0_x_43 NUMERIC
@ATTRIBUTE p_0_x_44 NUMERIC
@ATTRIBUTE p_0_x_45 NUMERIC
@ATTRIBUTE p_0_x_46 NUMERIC
@ATTRIBUTE p_0_x_47 NUMERIC
@ATTRIBUTE p_0_x_48 NUMERIC
@ATTRIBUTE p_0_x_49 NUMERIC
@ATTRIBUTE p_0_x_50 NUMERIC
@ATTRIBUTE p_0_x_51 NUMERIC
@ATTRIBUTE p_0_x_52 NUMERIC
@ATTRIBUTE p_0_x_53 NUMERIC
@ATTRIBUTE p_0_x_54 NUMERIC
@ATTRIBUTE p_0_x_55 NUMERIC
@ATTRIBUTE p_0_x_56 NUMERIC
@ATTRIBUTE p_0_x_57 NUMERIC
@ATTRIBUTE p_0_x_58 NUMERIC
@ATTRIBUTE p_0_x_59 NUMERIC
@ATTRIBUTE p_0_x_60 NUMERIC
@ATTRIBUTE p_0_x_61 NUMERIC
@ATTRIBUTE p_0_x_62 NUMERIC
@ATTRIBUTE p_0_x_63 NUMERIC
@ATTRIBUTE p_0_x_64 NUMERIC
@ATTRIBUTE p_0_x_65 NUMERIC
@ATTRIBUTE p_0_x_66 NUMERIC
@ATTRIBUTE p_0_x_67 NUMERIC
@ATTRIBUTE p_0_x_68 NUMERIC
@ATTRIBUTE p_0_x_69 NUMERIC
@ATTRIBUTE p_0_x_70 NUMERIC
@ATTRIBUTE p_0_x_71 NUMERIC
@ATTRIBUTE p_1_x_1 NUMERIC
@ATTRIBUTE p_1_x_2 NUMERIC
@ATTRIBUTE p_1_x_3 NUMERIC
@ATTRIBUTE p_1_x_4 NUMERIC
@ATTRIBUTE p_1_x_5 NUMERIC
@ATTRIBUTE p_1_x_6 NUMERIC
@ATTRIBUTE p_1_x_7 NUMERIC
@ATTRIBUTE p_1_x_8 NUMERIC
@ATTRIBUTE p_1_x_9 NUMERIC
@ATTRIBUTE p_1_x_10 NUMERIC
@ATTRIBUTE p_1_x_11 NUMERIC
@ATTRIBUTE p_2_x_1 NUMERIC
@ATTRIBUTE p_2_x_2 NUMERIC
@ATTRIBUTE p_2_x_3 NUMERIC
@ATTRIBUTE p_2_x_4 NUMERIC
@ATTRIBUTE p_2_x_5 NUMERIC
@ATTRIBUTE p_2_x_6 NUMERIC
@ATTRIBUTE p_2_x_7 NUMERIC
@ATTRIBUTE p_2_x_8 NUMERIC
@ATTRIBUTE p_2_x_9 NUMERIC
@ATTRIBUTE p_2_x_10 NUMERIC
@ATTRIBUTE p_3_x_1 NUMERIC
@ATTRIBUTE p_3_x_2 NUMERIC
@ATTRIBUTE p_3_x_3 NUMERIC
@ATTRIBUTE p_3_x_4 NUMERIC
@ATTRIBUTE p_3_x_5 NUMERIC
@ATTRIBUTE p_3_x_6 NUMERIC
@ATTRIBUTE p_3_x_7 NUMERIC
@ATTRIBUTE p_3_x_8 NUMERIC
@ATTRIBUTE p_3_x_9 NUMERIC
@ATTRIBUTE p_3_x_10 NUMERIC
@ATTRIBUTE p_3_x_11 NUMERIC
@ATTRIBUTE p_4_x_1 NUMERIC
@ATTRIBUTE p_4_x_2 NUMERIC
@ATTRIBUTE p_5_x_1 NUMERIC
@ATTRIBUTE p_5_x_2 NUMERIC
@ATTRIBUTE p_5_x_3 NUMERIC
@ATTRIBUTE p_5_x_4 NUMERIC
@ATTRIBUTE p_5_x_5 NUMERIC
@ATTRIBUTE p_5_x_6 NUMERIC
@ATTRIBUTE p_5_x_7 NUMERIC
@ATTRIBUTE p_5_x_8 NUMERIC
@ATTRIBUTE p_5_x_9 NUMERIC
@ATTRIBUTE p_5_x_10 NUMERIC
@ATTRIBUTE p_5_x_11 NUMERIC
@DATA
c1,0,0,0,0,0,0.254983,0.627427,0,0,0,0,0,0,0,0,0,0,0.11759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885162,0,0.114838,0,0,0,0,0,0.254991,0.627425,0.117585,0,0,0,0,0,0,0,0,0,0,0.885162,0,0.114838,0.688709,0.311291,0,0,0.117585,0,0,0,0,0,0.627425,0,0.25499
c1,0,0,0,0,0,0,0,0,0.320458,0,0.578406,0,0,0.0873396,0,0,0.0137961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431915,0.399804,0,0.110893,0.0573886,0.578406,0,0,0.0873396,0,0,0.0137961,0,0.320458,0,0,0,0,0,0.51105,0,0,0,0,0,0.48895,0.887145,0.112855,0.162752,0,0,0,0,0,0,0.524854,0.306616,0,0.00577736
c1,0,0,0,0,0.0854495,0.153828,0.136629,0.119555,0.136888,0,0.0769992,0.170953,0,0,0,0,0,0,0,0,0.119698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426912,0.11978,0,0.136896,0,0.136605,0,0.162314,0.111174,0.170929,0.11961,0.197878,0.171087,0,0,0.085333,0.153878,0.134953,0.118131,0.13874,0,0.119649,0.0769078,0.170937,0,0,0,0.0427271,0.11968,0,0,0.470099,0.520585,0.479415,0,0,0,0.308197,0.162088,0.119801,0.213556,0,0.110949,0,0.0854082
c1,0,0,0,0,0,0.00775978,0.00775978,0.014387,0,0,0.0407634,2.90633e-006,0,0,0,0,0,0.704957,0.162275,0.00776811,0,0.0232793,0,8.45478e-006,0.00775978,0,0,0,0,0,0.00775978,0,0,0,0,0,0,0,0,0.00775978,0,0,0,0,0,0,0,0,0,0,0,0.00775978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00786051,0.015721,0.00786051,0,0.0457034,0.682844,0,0.149899,0.0148615,0.015721,0.059529,0.0549013,6.63687e-006,0,0.000105195,9.48124e-007,0.00818207,0.00818207,0.761619,0.166989,1.32737e-005,0.0434106,2.74154e-005,0.0242396,0,0,0.00807985,0.00857358,0.72081,0.167892,0,0.0269668,0.198971,0.801029,0,0.170067,0,0,0,0,0,0.13688,0.693053,0,0
c1,0,0,0,0,0,0,0,0,0.888889,0,0,0,0,2.81235e-009,0,0,0,0,0,0,0,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888889,3.19404e-010,0.111111,0,0.111111,0,2.52178e-010,0,0,0,0,0.888889,0,0.0634095,0,0,0,0,0,0,0,0,0,0.93659,0.228738,0.771262,0,0,0,0,0,0,0.111111,0,0.888889,0,3.19404e-010
c1,0,0,0,0.016911,0.112051,0.0240109,0.152199,0.192087,0.016911,0.144065,0,0.016911,0,0.016911,0,0,0,0.135288,0.0507331,0,0,0.016911,0,0.10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807342,0.0518615,0.0645874,0.36303,0.155584,0.147726,0.1196,0.0518615,0.037676,0,0.0266323,0,0.133156,1.85571e-005,0.0399484,0.119845,0.401256,0.0532646,0.225879,0.12886,0.0090364,0,0,0.0271092,0.207837,0,0.139502,0.0871887,0,0.400466,0.417894,0.582106,0,0,0,0.2,0,0,0,0.8,0,0,0
c1,0,0,0,0,0.0913279,0.113495,0.490201,0,0.0793437,0,0,0.088582,0,0,0,0.13705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898214,0,0,0.24227,0.362245,0.0792333,0,0.0892374,0.137192,0,0.0906558,0,0,0.090666,0.250552,0.488791,0,0.0793353,0,0.0896072,0,0.0897533,0.137468,0,0,0,0,0.355418,0,0.327754,0.478273,0.521727,0.091243,0,0.226319,0,0.114022,0.079838,0.488578,0,0,0,0
c1,0,0,0,0,0,0,0,0,0.184337,0.281431,0,0,0.534232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184334,0.281429,0,0,0,0,0,0,0.534238,0,0,0.534238,0,0,0,0,0,0.184334,0.281428,0,0,0,0,0.534232,0,0,0,0,0,0.465768,0.698949,0.301051,0,0,0,0.281429,0,0,0.534238,0,0,0,0.184334
c1,0,0,0,0,0,0.190494,0,0,0,0,0.809506,0,0,0,0,9.25572e-009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190494,0.809506,9.25572e-009,0.782144,0,0,0,0,0.217856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782144,0.217856,0.782144,0.217856,0,0,0,9.25572e-009,0,0,0,0,0,0.809506,0.190494
c1,0,0,0,0,0,1.24334e-010,0.14165,0.282776,0.0262578,0.0308012,0,0.194697,0.0308012,0,0,0,0,0.107804,0.0308012,0,0.0154006,0.13901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846155,0,0,0,0.153845,2.41106e-009,0.160687,4.82213e-009,0,0,0.67826,0.121155,7.7154e-008,0.0398977,4.82213e-009,0.239494,0.217679,0,0,0,0,0,0,0.542826,0,3.81194e-007,0.179475,0.820525,0,0.0314723,0,0,0,0.197977,0,0.0691777,0.324891,0,0.376482
c1,0,0,0,0,0,0,0.191278,0,0.361205,0,0,0.447517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191379,0,0.361148,0,0,0,0,0.447474,0,0.447469,0,0,0,0,0.19139,0,0.361141,0,0,0,0.443393,0,0,0,0,0,0,0,0.556607,0.556385,0.443615,0,0,0.447474,0.191379,0,0.361148,0,0,0,0,0
c1,0,0,0,0,0,0.0549227,0.0587152,0.0225895,0.253293,0,0.0361275,0.311895,0.0225831,0,0.0496735,0,0,0.00902357,0,0,0.00451179,0.00451179,0,0.00451179,0,0,0,0,0,0,0,0.0863783,0,0,0,0,0.0767516,0,0,0,0,0.00451179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762134,0.136412,0,0.0320806,0,0.0567343,0.457377,0.076187,0.0808649,0.084131,0.0361024,0.37363,0.0200575,0,0.052139,0.0565887,0.144409,0.0280781,0.276974,0.0120218,0.0400893,0.00801026,0.00400513,0.176355,0.0768,0,0.132705,0.00801026,0.256995,0,0.297031,0.482083,0.517917,0.0240657,0,0.10422,0.056155,0.0767997,0.192436,0.21309,0,0.333234,0,0
c1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
c1,0,0,0,0,0,0,0.148602,0.392378,0,0,0,0.459019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148602,0.392378,0,0,0,0,0,0.459019,0,0.459019,0,0,0,0,0.148602,0.392378,0,0,0,0.377761,0,0,0.0202682,0,0.0202682,0.0405364,0.410203,0,0.130964,0.314722,0.685278,0,0,0,0.133732,0,0,0.487233,0,0.379036,0,0
c1,0,0,0,0,0,0,0,0,0,0,0.444432,0.492174,0,0,0,0,0,0,0,0,0,0.0633941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936605,0.0633949,0.692543,0.284372,0,0,0,0,0,0.0230848,0,0,0,0,0,0,0,0,0,0,0.0230848,0.692543,0.284372,0.529318,0.470682,0,0,0,0,0,0.0633882,0,0,0,0.444434,0.492178
c1,0,0,0,0,0,0.053611,0,0.0450332,0,0,0.444245,0.444245,0,0,0,0,0,0.0128666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986443,0.888489,0.0128666,0.462204,0.462204,0,0,0,0.0429495,0,0.0326416,0,0,0,0,0,0,0,0,0,0,0.0167014,0.295051,0.688248,0,1,0,0,0,0,0,0,0,0,0,0,1
c1,0,0,0,0,0.48351,0.372322,0,0,0,0,0,0,0,0.144168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483276,0.372432,0,0.144292,0,0,0,0.144307,0.483247,0.372446,0,0,0,0,0.142373,0,0,0,0,0,0,0,0,0,0.857627,0.68914,0.31086,0,0,0,0.144292,0,0,0,0.483276,0,0,0.372432
c1,0,0,0,0,0,6.79883e-005,0.7241,0.137912,0,0,0,0.13792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169673,0,0.0614579,0,0.254791,0.169673,0.344406,0,0.13792,0,0,0,6.63002e-005,0.724102,0.137912,0,0,0.12001,0.03773,0,0,0,0,0,0,0.84226,0,0,0.498794,0.501206,0.0344616,0.137934,0,0,0.137934,0,0.68967,0,1.43271e-010,0,0
c1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
c1,0,0,0,0,0,0,0.681818,0.136364,0,0,0,0,0.0454545,0,0,0,0,0,0,0,0,0,0.136364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681818,0.136364,0,0.0454545,0.136364,0,0,0.181818,0,0,0,0.681818,0.136364,0,0,0,0,0,0,0,1.5989e-007,0,0,0.671226,9.99311e-008,0.328773,0.861226,0.138774,0.0887468,0,0.0266123,0,0,0,0,0,0.884641,0,0
c1,0,0,0,0,0,0.144654,0,0,0,0,0,0,0,0,0,0,0.855346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144654,0.855346,0,0,0,0,0,0,0.144654,0.855346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.78443,0.21557,0,0,0,0,0,0,0,0,0,0.855346,0.144654
c1,0,0,0,0,0,0.193753,0.0553776,0.582502,0.0415188,0,0,0.01377,0,0,0,0,0,0,0,0.113079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331931,0.142598,0.52547,0,5.24903e-007,0,0.013768,0,0,0,0.193746,0.0553749,0.582471,0.0415149,0.113125,0,0,0,0,0,0,0.331931,0.142598,0.52547,0,5.24903e-007,0.122377,0.877623,0,0.108432,0,0,0,0,0,0,0.596382,0,0.295186
c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
c2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
c2,0,0,0,0.00100323,0,0.00601941,0,0.247826,0,0,0,0,0,0.00167206,0,0,0.743479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139526,0,0.00930175,0.986978,0.00232544,0,0,0,0.00267529,0,0.00601941,0.743479,0.247826,0,0,0,0,2.84918e-005,0,0,0,0,0,0.18573,0,0.814241,0,1,0,0,0,0,0,0,0,0,0,0,1
c2,0,0,0,0.102019,0.111341,0.687249,0,0,0,0,0,0,0.0993907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102019,0.111341,0.687249,0,0.0993907,0,0,0.0993907,0.102019,0.111341,0.687249,0,0,0,0,0.175346,0,0,0,0,0,0,0,0,0,0.824654,0.397017,0.602983,0,0,0,0.0993907,0,0,0.102019,0,0.687249,0,0.111341
c2,0,0,0,0.128599,0,0.333415,0.410254,0,0,0,0,0,0,0,0.127732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128539,0,0.743662,0,0.127798,0,0,0,0.128615,0.127711,0.333419,0.410255,0,0,0,0,0,0.127798,0,0,0,0.128539,0,0,0,0.743662,0.537355,0.462645,0,0,0,0,0.127713,0,0.128614,0,0.333419,0,0.410255
c2,0,0,0,0,0,0,0.250133,0,0.459174,0,0,0,0.290693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250136,0.459196,0,0,0,0.290668,0,0,0.290665,0,0,0,0.250136,0,0.459199,0,0,0.290863,0,0,0,0,0,0,0,0,0.709137,1,0,0,0,0,0,0,0,0,0,0,0,1
c2,0,0,0,0.0732886,0.189173,0.646462,8.59665e-011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134275,0.337049,0.135488,0.231392,0,0.161796,0,0.0910763,0,0.0732886,0.189173,0.646462,8.59665e-011,0,0,0,0.162261,0,0,0,0,0,0,0.135428,0.243608,0,0.458703,0.309542,0.690458,0.0851892,0,0.10533,0,0,0.252791,0.134824,0.0344283,0.316994,0,0.0704434
c2,0,0,0,0.129904,0.393749,0.324761,0,0,0,0,0,0,0.151586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129904,0.393749,0.324761,0,0.151586,0,0,0.151586,0.129904,0.393749,0.324761,0,0,0,0,0.000836319,0,0,0,0,0,0,0,0,0,0.999164,0.213923,0.786077,0,0,0,0.151586,0,0,0.129904,0,0.324761,0,0.393749
c2,0,0,0,0,0.102689,0.262102,0.497598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399147,0.140593,0,0,0.701214,0,0.118277,0,0.0330169,0.0660339,0.0660339,0.261752,0.315204,0.158909,0.0660339,0.0330169,0,0,0.00209468,0,0.0293519,0.0272308,0.0209468,0.00209468,0.0880556,0.412829,0.0293519,0.388045,0.499839,0.500161,0,0,0,0,0.134434,0.104739,0.135921,0,0.13534,0,0.489566
c2,0,0,0,0,0.412177,0,0.471341,0,0,0,0,0,0,0,0.116482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4122,0.471367,0,0.116433,0,0,0,0,0.463875,0,0.536125,0,0,0,0,0,0,0,0,0.116584,0,0,0,0,0.883416,1,0,0,0,0,0,0,0,0,0,0,0,1
c2,0,0,0,0,0,0.578464,0.421536,0,0,0,0,4.15203e-009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.15203e-009,0,0,0,0.578464,0.421536,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.15203e-009,0,0,0,0.421536,0,0.578464
c2,0,0,0,0.293303,0,0.706697,0,0,0,0,0,0,0,1.36049e-009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293303,0,0.706697,0,1.36049e-009,0,0,0,1,0,0,0,0,0,0,0,0,1.15599e-008,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
c2,0,0,0,0.295639,0.263142,0.33149,0,0,0,0,0,0,0,0,0,0.109728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295639,0.263292,0.33143,0,0.10964,0,0,0,0.380776,0.108258,0.510966,0,0,0,0,0,0,0,0,0,0,0.380776,0.108258,0,0,0.510966,0.110519,0.889481,0,0,0,0,0,0,0,0.189553,0,0,0.810447
c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
